"SITECODE","AWSNO","SDATE","SHOUR","DRYTMP","NETRAD","RAIN","SOLAR","STMP10","STMP30","WDIR","WETTMP","WSPEED","ALBGRD","ALBSKY","SURWET","SWATER","SWATER_T","DRYTMP_RH","RH","SWATER_VWC","Year"
"T06",1,2002-09-14,15,15.99,35,0,138.7,15.52,15.14,33,13.03,3.61,36.5,132.9,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-14,16,15.51,11.8,0,59.6,15.47,15.17,36,12.91,3.57,15.2,57.9,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-14,17,15.36,10.6,0,50.4,15.46,15.22,26.9,12.77,2.99,12.4,47.7,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-14,18,15.11,-0.5,0,13.4,15.4,15.27,28.7,12.72,3.18,2.8,12.1,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-14,19,14.63,-4.3,0,0,15.32,15.25,30.2,12.62,3.02,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-14,20,14.26,-4.5,0,0,15.23,15.18,23.7,12.56,2.98,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-14,21,14.02,-5.2,0,0,15.16,15.21,23.1,12.47,2.81,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-14,22,13.85,-5.8,0,0,15.1,15.24,21.4,12.13,2.38,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-14,23,13.76,-6.3,0,0,15.08,15.27,18.5,12.08,2.67,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-14,24,13.75,-4.1,0,0,15.05,15.29,26.3,11.99,3.11,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-15,1,13.6,-5.1,0,0,15.02,15.28,28.5,11.79,2.69,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-15,2,13.35,-5,0,0,14.96,15.23,26.6,11.52,2.48,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-15,3,13.32,-5.1,0,0,14.88,15.23,31.9,11.24,2.5,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-15,4,13.18,-6.1,0,0,14.88,15.24,32.5,11.23,2.13,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-15,5,12.87,-6.3,0,0,14.79,15.23,21.8,11.22,1.99,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-15,6,12.73,-5,0,1.3,14.79,15.2,17.3,11.21,1.85,0,1.2,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-15,7,12.82,4.2,0,26.2,14.81,15.18,16.1,11.25,1.96,6.3,24.7,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-15,8,13.12,15.2,0,58.8,14.81,15.16,17.1,11.39,1.99,15.4,56.9,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-15,9,13.43,26.8,0,98.1,14.79,15.15,18.2,11.52,2.54,26.4,95.9,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-15,10,14.1,53.6,0,173.8,14.86,15.12,24.4,12.05,2.43,46.8,167.6,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-15,11,14.75,57.2,0,200.1,15,15.13,31.1,12.24,2.79,53.8,193,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-15,12,15.26,55.4,0,192.4,15.09,15.09,39.7,12.29,2.68,51.9,184.8,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-15,13,15.59,55.8,0,183.8,15.15,15.06,33.8,11.97,2.45,48.9,177.2,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-15,14,15.71,49,0,172.1,15.22,15.05,48.8,11.91,2.98,46.1,165.2,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-15,15,16.38,95.4,0,323.5,15.26,15.07,20.9,12.64,3.16,88.4,308.7,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-15,16,16.23,55,0,210.7,15.36,15.07,26.2,12.33,2.95,60,199.6,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-15,17,15.6,17.9,0,93.8,15.33,15.03,28.7,11.77,2.85,25.4,89.9,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-15,18,14.85,-9.2,0,34.5,15.25,15.07,37.2,11.38,2.55,7.8,31.4,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-15,19,14.5,-6,0,1,15.12,15.06,49.1,11.23,2.1,0,1.2,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-15,20,14.04,-8.9,0,0,15.02,15.08,42.1,10.77,1.99,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-15,21,13.66,-6.9,0,0,14.94,15.11,37.7,10.86,1.82,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-15,22,13.41,-7.2,0,0,14.85,15.11,34.7,10.96,1.61,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-15,23,13.23,-7.8,0,0,14.81,15.09,40,11.19,1.57,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-15,24,13.18,-6.6,0,0,14.77,15.11,46.2,10.18,1.66,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-16,1,13.17,-5.9,0,0,14.73,15.06,47,9.84,1.88,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-16,2,12.49,-18.9,0,0,14.65,15.05,38.3,10.18,1.24,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-16,3,11.1,-36.1,0,0,14.48,15.04,29.2,9.69,1.44,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-16,4,10.31,-28,0,0,14.24,15,28.3,9.55,1.14,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-16,5,9.86,-24.9,0,0,14,14.98,29.7,9.38,1.01,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-16,6,9.82,-23.5,0,2,13.82,14.96,21.7,9.44,1.03,0.1,2.4,29.3,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-16,7,10.59,-7.7,0,72.8,13.71,14.95,24.6,10.22,1.23,17.8,53.9,60,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-16,8,12.63,18.7,0,195.1,13.74,14.91,31,11.63,2.11,58.5,171.3,0.8,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-16,9,14.88,72.4,0,326.1,13.93,14.9,33.4,12.18,2.84,96.9,307.8,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-16,10,15.26,94.6,0,364.9,14.16,14.88,31,12.51,2.98,97.6,339.7,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-16,11,16.51,176.1,0,521,14.41,14.8,30.5,13.14,2.28,138.5,496.2,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-16,12,16.76,129.8,0,476.7,14.72,14.77,27.3,13.12,2.52,120.5,440.6,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-16,13,16.02,76.4,0,253,14.91,14.78,26.7,12.86,2.4,66.8,241.6,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-16,14,15.57,38.8,0,141.4,14.94,14.76,34,12.26,2.52,37.8,138.3,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-16,15,15.65,47.3,0,172.8,14.95,14.7,42.1,12.24,2.94,44.2,162.8,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-16,16,15.29,35.4,0,139.9,14.99,14.7,45.3,12.35,2.99,35.7,132,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-16,17,14.94,18,0,87,14.95,14.72,42.5,12.05,2.71,21.7,81.4,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-16,18,14.57,-1.6,0,18.9,14.93,14.77,48.5,11.93,2.26,4.1,17.3,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-16,19,14.03,-13.5,0,0.1,14.86,14.84,55.2,11.59,1.68,0,0.7,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-16,20,12.77,-24.3,0,0,14.68,14.79,62.6,10.92,0.81,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-16,21,11.66,-24.4,0,0,14.51,14.87,44.6,10.08,0.99,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-16,22,11.68,-10.9,0,0,14.33,14.86,40.8,9.89,1.02,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-16,23,12.16,-6.4,0,0,14.29,14.87,48,9.95,1.29,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-16,24,12.08,-9.1,0,0,14.25,14.87,28.3,9.83,0.73,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-17,1,12.22,-5.7,0,0,14.19,14.83,34.4,10.08,0.87,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-17,2,12.12,-7.9,0,0,14.16,14.78,28.1,10.61,0.75,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-17,3,11.22,-15.6,0,0,14.11,14.78,338.5,10.35,0.61,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-17,4,11.55,-8,0,0,14.06,14.79,8.6,10.72,0.71,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-17,5,11.92,-7.4,0,0,14.07,14.76,25.2,11.07,0.94,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-17,6,12.05,-5.8,0,1.1,14.07,14.7,35,11.17,1.27,0,1.5,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-17,7,12.32,5.2,0,29.6,14.06,14.69,43.6,11.25,1.76,7.2,27.9,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-17,8,12.57,17.2,0,70.3,14.09,14.66,39.9,11.43,2.53,18.2,66.9,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-17,9,13.14,34.5,0,116.1,14.19,14.65,37.2,11.91,2.34,30.8,111.2,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-17,10,14.69,81.6,0,263.9,14.32,14.69,46.1,12.83,2.45,69.7,245.7,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-17,11,16.93,150,0,430.6,14.54,14.68,62.4,13.86,1.93,111.7,400.9,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-17,12,16.09,56.9,0,177,14.7,14.66,68.3,13.06,2.16,46.8,170.1,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-17,13,16.24,52.1,0,160.5,14.76,14.61,65.6,13.13,2.02,42.8,155.6,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-17,14,15.77,31.8,0,99.3,14.79,14.61,71.9,13.05,1.96,26.5,98.4,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-17,15,15.98,34.4,0,101.8,14.81,14.63,67.2,13.22,1.65,27,99.8,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-17,16,15.94,19.1,0,74,14.83,14.65,55.2,13.11,1.99,19.1,72,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-17,17,15.43,6,0,35.8,14.81,14.67,55,12.99,1.82,8.8,35.2,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-17,18,15.21,-1.3,0,12.9,14.75,14.72,50.3,12.68,1.87,2.9,12.4,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-17,19,14.66,-6.2,0,0,14.69,14.75,54,12.53,2.39,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-17,20,14.1,-6.1,0,0,14.62,14.74,60.7,12.39,1.81,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-17,21,13.93,-6.1,0,0,14.6,14.71,63,12.24,1.54,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-17,22,13.63,-10.3,0,0,14.56,14.74,42.9,12.05,1.6,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-17,23,13.08,-19.7,0,0,14.49,14.76,49.4,11.82,1.65,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-17,24,11.78,-27.5,0,0,14.36,14.75,39.9,10.99,1.22,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-18,1,11.17,-22.7,0,0,14.14,14.74,44.1,10.6,1.47,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-18,2,10.71,-25.3,0,0,13.97,14.7,39.5,10.14,1.31,0,0,39,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-18,3,9.05,-28.9,0,0,13.79,14.68,7.7,8.7,0.51,0,0,60,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-18,4,9.32,-21.6,0,0,13.6,14.66,33.2,8.89,1.1,0,0,60,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-18,5,9.18,-23.3,0,0,13.41,14.67,29.8,8.79,1.26,0,0,60,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-18,6,9.89,-9.5,0,2,13.3,14.64,47.4,9.47,1.32,0,2.5,60,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-18,7,11.44,-5.2,0,92.5,13.33,14.62,48.9,10.69,1.61,23.6,68.1,60,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-18,8,13.16,13.6,0,236,13.45,14.56,46.4,11.74,2.41,65.6,193.2,17.5,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-18,9,14.4,87.8,0,355.8,13.66,14.54,44.7,12.5,2.99,97.7,321.7,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-18,10,15.63,106.6,0,443.2,13.92,14.49,42.9,13.04,3.05,115.9,400.1,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-18,11,15.46,84.8,0,272.4,14.11,14.47,54.2,12.66,2.41,69.9,253.6,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-18,12,15.37,58.3,0,179.7,14.24,14.42,66.2,12.47,2.13,47.8,173.3,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-18,13,15.54,76.4,0,232.5,14.31,14.41,58.4,12.43,2.43,62.2,224.7,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-18,14,16.07,68.5,0,231,14.45,14.4,56.5,12.61,2.4,59.8,217.6,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-18,15,15.66,44.5,0,145.5,14.52,14.38,56.8,12.27,2.24,37.6,137.6,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-18,16,15.78,38.9,0,128.8,14.55,14.39,63.1,12.43,2,32.8,120.5,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-18,17,15.4,11.6,0,60.9,14.55,14.41,51.9,12.17,2.15,14.1,54.9,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-18,18,14.92,-4.3,0,16.3,14.53,14.47,49,11.91,2.39,3.2,14.1,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-18,19,14.37,-10.8,0,0,14.45,14.52,47.2,11.78,1.87,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-18,20,13.94,-8.2,0,0,14.33,14.47,57.5,11.77,2.1,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-18,21,13.7,-5.2,0,0,14.28,14.51,64.6,11.87,1.97,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-18,22,13.42,-8,0,0,14.29,14.54,61.5,11.9,1.8,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-18,23,13.2,-7.4,0,0,14.26,14.56,56.1,11.77,1.78,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-18,24,12.86,-11.4,0,0,14.24,14.58,51.2,11.61,1.45,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-19,1,12.35,-12.7,0,0,14.2,14.54,31.4,11.35,1.57,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-19,2,12.14,-15,0,0,14.1,14.53,41.5,11.17,1.81,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-19,3,11.9,-10.6,0,0,14.06,14.53,32.6,11.03,1.52,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-19,4,11.87,-9.1,0,0,14.02,14.53,41.1,10.99,1.47,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-19,5,11.9,-7.9,0,0,14.02,14.53,37.5,10.88,1.79,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-19,6,11.92,-7,0,1.3,13.99,14.5,36.7,10.75,1.73,0,1.4,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-19,7,12.09,5.6,0,36,13.94,14.5,41.9,10.98,1.86,8.8,33.3,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-19,8,13.09,33.9,0,124.9,14.02,14.5,56.2,11.68,2,32.1,114.2,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-19,9,14.63,64.5,0,276.9,14.11,14.51,64.2,12.51,2.65,72.4,240.3,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-19,10,15.28,74.6,0,262.9,14.25,14.48,63,12.5,2.53,66.3,239,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-19,11,15.98,94.1,0,281.8,14.39,14.46,60.9,12.68,2.2,73.1,262.4,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-19,12,17.14,120.2,0,361.5,14.54,14.46,56.2,13.22,2.11,93.8,337.5,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-19,13,17.42,107.8,0,315.9,14.71,14.47,60.5,13.24,2.09,81.7,297.4,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-19,14,17.77,105.6,0,275.2,14.84,14.51,62.3,13.22,1.71,72.8,261.2,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-19,15,18.13,100.7,0,266,14.99,14.55,70.9,13.27,1.61,70,252.5,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-19,16,17.73,67.4,0,185.9,15.03,14.53,64,13.09,1.47,49.8,179.2,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-19,17,17.05,24.3,0,99.8,15.04,14.54,47.3,12.75,1.51,25.9,95.8,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-19,18,15.86,-9.1,0,27.4,14.92,14.55,29.9,12.67,1.78,6.2,26.2,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-19,19,14.83,-11.3,0,0,14.77,14.58,31.9,12.8,1.43,0,0.1,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-19,20,14.72,-8.2,0,0,14.67,14.59,39,12.93,1.67,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-19,21,14.41,-8.5,0,0,14.61,14.64,39.9,12.92,1.73,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-19,22,13.98,-11.1,0,0,14.58,14.65,44.9,12.78,1.34,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-19,23,13.63,-9.7,0,0,14.52,14.65,57.3,12.67,0.96,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-19,24,13.45,-8.6,0,0,14.49,14.65,50.5,12.53,1.13,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-20,1,13.14,-9.1,0,0,14.42,14.66,52.7,12.31,1.26,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-20,2,12.99,-8.3,0,0,14.39,14.69,52.6,12.02,1.14,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-20,3,12.8,-9.6,0,0,14.35,14.7,40,11.79,1.13,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-20,4,12.16,-12.8,0,0,14.32,14.68,0.5,11.34,0.51,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-20,5,11.74,-10.8,0,0,14.24,14.64,17,11.15,0.68,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-20,6,12.11,-9.5,0,1.3,14.14,14.64,65.7,11.34,0.73,0,1.7,53.7,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-20,7,12.37,4.7,0,33.1,14.09,14.64,76.4,11.48,0.64,8.3,31.9,60,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-20,8,13.27,28.6,0,82.7,14.15,14.64,75.5,11.76,1.04,21.2,77.8,60,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-20,9,14.45,67.3,0,180.2,14.27,14.62,74.2,12.21,1.4,46.8,167.8,51.2,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-20,10,15.6,118.8,0,228.8,14.37,14.62,132.7,12.56,0.81,60.1,216.9,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-20,11,16.9,176.2,0,355.9,14.52,14.58,101.6,12.76,0.9,93.6,336.2,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-20,12,17.49,164.5,0,344.9,14.69,14.6,119.8,12.54,1.17,91.1,329,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-20,13,17.39,123.7,0,268.4,14.83,14.57,104.7,11.89,1.25,70.3,255.9,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-20,14,17.3,103.8,0,249.6,14.92,14.55,86.5,11.72,1.39,65.6,236.9,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-20,15,17.95,145.6,0,333.3,14.98,14.6,82.8,12.17,1.19,93.2,321,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-20,16,17.16,67.7,0,197.1,15.05,14.64,84.4,11.85,1.4,54.9,188.3,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-20,17,16.08,15,0,65.4,15.01,14.64,69.7,11.34,1.64,16.1,63.1,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-20,18,15.07,-4.6,0,10.9,14.87,14.6,70.3,10.82,1.1,1.9,10.8,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-20,19,14.03,-10.3,0,0,14.73,14.64,82.2,10.71,0.42,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-20,20,13.05,-14.7,0,0,14.62,14.69,349.1,10.5,0.32,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-20,21,11.83,-15.9,0,0,14.45,14.68,37.7,9.72,0.28,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-20,22,12.23,-7,0,0,14.33,14.69,100.1,10.04,0.3,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-20,23,12.2,-6.9,0,0,14.3,14.73,299.4,10.22,0.28,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-20,24,12.16,-7.8,0,0,14.27,14.7,303.3,10.23,0.42,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-21,1,11.78,-8.3,0,0,14.17,14.64,349,10.05,0.35,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-21,2,11.73,-9,0,0,14.09,14.65,341.7,9.87,0.35,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-21,3,11.42,-12.9,0,0,14.06,14.6,334,9.62,1,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-21,4,11.09,-11.6,0,0,13.97,14.58,354.7,9.55,0.54,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-21,5,10.46,-13.1,0,0,13.9,14.57,340.3,9.47,0.45,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-21,6,10.33,-12.9,0,0.4,13.82,14.55,352.4,9.51,0.52,0,0.9,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-21,7,11.04,5,0,31.7,13.75,14.54,359.5,10.15,0.81,8.1,31.3,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-21,8,12.5,24.7,0,80.6,13.81,14.5,25.6,11.09,1.25,21.4,78.5,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-21,9,14.37,84.2,0,258.7,13.95,14.51,45,12.11,1.36,71.1,239.7,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-21,10,16.62,125.3,0,402.2,14.12,14.49,51.6,12.71,1.39,105.5,360.3,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-21,11,17.42,131.8,0,458.4,14.29,14.46,12,12.91,1.85,115.6,407.4,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-21,12,17.31,134.4,0,426,14.46,14.43,12.5,12.45,2.13,113.5,406.5,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-21,13,17.9,127,0,447.6,14.66,14.45,2.5,12.7,2.22,118.8,422,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-21,14,17.91,123.6,0,395.2,14.79,14.51,18,12.57,2.45,108.3,372.8,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-21,15,18.12,124.1,0,384.5,14.87,14.49,22.4,12.68,2.18,111.1,361.8,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-21,16,17.34,47,0,220.8,14.93,14.47,37.7,12.16,2.45,67,204.3,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-21,17,16.68,30,0,137.6,14.88,14.49,23.3,11.91,1.77,45.9,136.3,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-21,18,14.86,-18.2,0,34.4,14.76,14.54,356.8,11.35,0.66,9.9,34.6,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-21,19,12.71,-24.4,0,0,14.47,14.48,301.9,10,0.47,0,0.2,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-21,20,11.3,-20.3,0,0,14.21,14.51,270.7,9.07,0.75,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-21,21,11.54,3.8,0,0,14.04,14.54,283.8,9.54,1.32,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-21,22,12.54,-2.2,0,0,14.01,14.53,265,10.24,0.89,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-21,23,13.48,-5,0,0,14.01,14.53,6.9,10.97,1.56,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-21,24,13.4,-7.7,0,0,14.01,14.53,27,11.09,1.78,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-22,1,13.06,-8.9,0,0,14.01,14.53,8.7,11.01,1.61,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-22,2,12.81,-10.5,0,0,14,14.51,12.4,10.78,1.84,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-22,3,12.47,-13,0,0,13.94,14.48,7.8,10.6,1.39,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-22,4,12.2,-15.1,0,0,13.89,14.45,6,10.41,1.27,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-22,5,11.2,-34.6,0,0,13.8,14.44,4.2,9.84,1.34,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-22,6,10.5,-32.6,0,0,13.63,14.43,359.6,9.53,1.31,0,1.6,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-22,7,11.04,-14.2,0,63.4,13.5,14.38,352,9.78,1.78,15,35.8,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-22,8,12.55,25.5,0,243,13.49,14.37,6.2,10.53,2.65,55.3,152.7,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-09-22,9,12.95,31.9,0,171.5,13.61,14.4,0.7,10.83,2.89,42.5,145.7,0,NA,NA,NA,NA,NA,2002
